Order_ID,Order_Date,Customer_ID,Customer_Name,Age,Gender,City,Product,Category,Quantity,Unit_Price,Total_Sales,Order_Date_Year,Order_Date_Month,Order_Date_Day,Revenue_Category,Age_Group,Purchase_Month_Name,Order_Day_Of_Week,Customer_Sales_Category
Ord100613,2025-06-01,Cust5178,Customer_170,23,Male,Mumbai,Book,Education,4,27448.01,109792.04,2025,6,1,Medium_Revenue,Young Adult,June,Sunday,Medium_Spender
Ord100614,2025-05-06,Cust9217,Customer_448,39,Female,Delhi,Book,Education,4,5518.35,22073.4,2025,5,6,Low_Revenue,Adult,May,Tuesday,Low_Spender
Ord100615,2025-03-26,Cust4150,Customer_415,31,Female,Delhi,Book,Education,9,39988.02,359892.18,2025,3,26,High_Revenue,Young Adult,March,Wednesday,High_Spender
Ord100616,2025-12-10,Cust3751,Customer_270,36,Male,Bengaluru,Shoes,Fashion,3,23079.96,69239.88,2025,12,10,Medium_Revenue,Adult,December,Wednesday,Low_Spender
Ord100617,2025-06-04,Cust1991,Customer_359,41,Female,Kolkata,Book,Education,9,14044.67,126402.03,2025,6,4,Medium_Revenue,Adult,June,Wednesday,Medium_Spender
Ord100618,2025-07-14,Cust8124,Customer_344,33,Female,Pune,Shoes,Fashion,2,43693.36,87386.72,2025,7,14,Medium_Revenue,Young Adult,July,Monday,Medium_Spender
Ord100619,2025-12-17,Cust6678,Customer_241,41,Male,Kolkata,Rice,Grocery,2,14181.47,28362.94,2025,12,17,Low_Revenue,Adult,December,Wednesday,Low_Spender
Ord100620,2025-10-11,Cust8268,Customer_18,47,Female,Kolkata,Shoes,Fashion,4,28783.13,115132.52,2025,10,11,Medium_Revenue,Adult,October,Saturday,Medium_Spender
Ord100621,2025-12-25,Cust1835,Customer_81,61,Female,Gaya,Chair,Furniture,2,32432.65,64865.3,2025,12,25,Low_Revenue,Senior,December,Thursday,Low_Spender
Ord100622,2025-05-11,Cust3497,Customer_408,57,Male,Patna,Laptop,Electronics,4,29976.58,119906.32,2025,5,11,Medium_Revenue,Senior,May,Sunday,Medium_Spender
Ord100623,2025-02-13,Cust1452,Customer_68,62,Female,Hyderabad,Shoes,Fashion,7,38029.64,266207.48,2025,2,13,High_Revenue,Senior,February,Thursday,High_Spender
Ord100624,2025-06-21,Cust7416,Customer_191,54,Female,Hyderabad,Rice,Grocery,10,48255.19,482551.9,2025,6,21,High_Revenue,Adult,June,Saturday,High_Spender
Ord100625,2025-06-19,Cust4137,Customer_51,46,Male,Mumbai,Laptop,Electronics,9,27971.17,251740.53,2025,6,19,High_Revenue,Adult,June,Thursday,High_Spender
Ord100626,2025-11-26,Cust8649,Customer_160,30,Male,Gaya,Rice,Grocery,9,46756.46,420808.14,2025,11,26,High_Revenue,Young Adult,November,Wednesday,High_Spender
Ord100627,2025-02-02,Cust7361,Customer_159,20,Male,Hyderabad,Laptop,Electronics,3,47466.18,142398.54,2025,2,2,Medium_Revenue,Young Adult,February,Sunday,Medium_Spender
Ord100628,2025-06-13,Cust9567,Customer_218,38,Male,Delhi,Shoes,Fashion,1,33193.9,33193.9,2025,6,13,Low_Revenue,Adult,June,Friday,Low_Spender
Ord100629,2025-05-16,Cust6432,Customer_194,62,Male,Mumbai,Book,Education,1,46021.88,46021.88,2025,5,16,Low_Revenue,Senior,May,Friday,Low_Spender
Ord100630,2025-03-12,Cust4934,Customer_25,41,Male,Bengaluru,Rice,Grocery,7,45512.65,318588.55,2025,3,12,High_Revenue,Adult,March,Wednesday,High_Spender
Ord100631,2025-09-04,Cust6845,Customer_337,34,Male,Hyderabad,Chair,Furniture,9,46924.58,422321.22,2025,9,4,High_Revenue,Young Adult,September,Thursday,High_Spender
Ord100632,2025-03-02,Cust1252,Customer_81,24,Male,Pune,Shoes,Fashion,3,37343.19,112029.57,2025,3,2,Medium_Revenue,Young Adult,March,Sunday,Medium_Spender
Ord100633,2025-07-20,Cust1994,Customer_408,27,Female,Patna,Chair,Furniture,10,14175.96,141759.6,2025,7,20,Medium_Revenue,Young Adult,July,Sunday,High_Spender
Ord100634,2025-03-13,Cust9488,Customer_147,37,Male,Pune,Shoes,Fashion,8,7259.89,58079.12,2025,3,13,Low_Revenue,Adult,March,Thursday,Low_Spender
Ord100635,2025-11-20,Cust9421,Customer_213,58,Male,Patna,Chair,Furniture,3,257.28,771.84,2025,11,20,Low_Revenue,Senior,November,Thursday,Medium_Spender
Ord100636,2025-05-10,Cust4810,Customer_416,18,Male,Kolkata,Shoes,Fashion,4,24291.82,97167.28,2025,5,10,Medium_Revenue,Youth,May,Saturday,Medium_Spender
Ord100637,2025-03-10,Cust1106,Customer_135,31,Male,Patna,Rice,Grocery,2,25919.18,51838.36,2025,3,10,Low_Revenue,Young Adult,March,Monday,Low_Spender
Ord100638,2025-03-27,Cust9693,Customer_267,19,Male,Bengaluru,Rice,Grocery,4,24382.42,97529.68,2025,3,27,Medium_Revenue,Young Adult,March,Thursday,High_Spender
Ord100639,2025-05-08,Cust3004,Customer_162,46,Female,Pune,Shoes,Fashion,1,3971.35,3971.35,2025,5,8,Low_Revenue,Adult,May,Thursday,Low_Spender
Ord100640,2025-10-13,Cust6421,Customer_218,22,Male,Gaya,Laptop,Electronics,5,7739.33,38696.65,2025,10,13,Low_Revenue,Young Adult,October,Monday,Low_Spender
Ord100641,2025-06-14,Cust6345,Customer_214,32,Female,Delhi,Book,Education,1,34302.92,34302.92,2025,6,14,Low_Revenue,Young Adult,June,Saturday,Medium_Spender
Ord100642,2025-10-19,Cust9384,Customer_230,28,Female,Mumbai,Rice,Grocery,1,20626.25,20626.25,2025,10,19,Low_Revenue,Young Adult,October,Sunday,Low_Spender
Ord100643,2025-05-12,Cust9081,Customer_244,63,Female,Mumbai,Laptop,Electronics,9,39545.61,355910.49,2025,5,12,High_Revenue,Senior,May,Monday,High_Spender
Ord100644,2025-09-18,Cust6589,Customer_367,30,Male,Kolkata,Chair,Furniture,3,23490.33,70470.99,2025,9,18,Medium_Revenue,Young Adult,September,Thursday,Low_Spender
Ord100645,2025-05-04,Cust7844,Customer_469,53,Male,Patna,Chair,Furniture,6,22343.44,134060.64,2025,5,4,Medium_Revenue,Adult,May,Sunday,Medium_Spender
Ord100646,2025-08-29,Cust4673,Customer_386,42,Female,Delhi,Shoes,Fashion,5,16279.37,81396.85,2025,8,29,Medium_Revenue,Adult,August,Friday,Medium_Spender
Ord100647,2025-12-14,Cust7504,Customer_183,52,Male,Pune,Laptop,Electronics,4,26566.32,106265.28,2025,12,14,Medium_Revenue,Adult,December,Sunday,Medium_Spender
Ord100648,2025-09-09,Cust6921,Customer_68,62,Female,Patna,Mobile,Electronics,6,1867.81,11206.86,2025,9,9,Low_Revenue,Senior,September,Tuesday,Low_Spender
Ord100649,2025-01-06,Cust4109,Customer_31,53,Female,Delhi,Rice,Grocery,10,22106.78,221067.8,2025,1,6,High_Revenue,Adult,January,Monday,High_Spender
Ord100650,2025-09-22,Cust2181,Customer_125,41,Female,Bengaluru,Rice,Grocery,3,7467.04,22401.12,2025,9,22,Low_Revenue,Adult,September,Monday,Low_Spender
Ord100651,2025-01-31,Cust8708,Customer_293,59,Male,Kolkata,Laptop,Electronics,7,27547.81,192834.67,2025,1,31,High_Revenue,Senior,January,Friday,High_Spender
Ord100652,2025-02-03,Cust7219,Customer_391,30,Male,Pune,Book,Education,10,22952.77,229527.7,2025,2,3,High_Revenue,Young Adult,February,Monday,High_Spender
Ord100653,2025-04-21,Cust5516,Customer_343,21,Male,Kolkata,Rice,Grocery,6,35222.23,211333.38,2025,4,21,High_Revenue,Young Adult,April,Monday,High_Spender
Ord100654,2025-02-23,Cust9562,Customer_162,39,Male,Mumbai,Chair,Furniture,8,16240.66,129925.28,2025,2,23,Medium_Revenue,Adult,February,Sunday,Medium_Spender
Ord100655,2025-08-01,Cust8347,Customer_236,55,Male,Hyderabad,Book,Education,1,12255.87,12255.87,2025,8,1,Low_Revenue,Adult,August,Friday,Low_Spender
Ord100656,2025-07-09,Cust3567,Customer_407,21,Male,Bengaluru,Chair,Furniture,7,42941.88,300593.16,2025,7,9,High_Revenue,Young Adult,July,Wednesday,High_Spender
Ord100657,2025-12-01,Cust8110,Customer_268,54,Male,Delhi,Laptop,Electronics,10,10307.48,103074.8,2025,12,1,Medium_Revenue,Adult,December,Monday,Medium_Spender
Ord100658,2025-10-14,Cust4584,Customer_138,18,Female,Pune,Shoes,Fashion,10,46270.13,462701.3,2025,10,14,High_Revenue,Youth,October,Tuesday,High_Spender
Ord100659,2025-09-02,Cust4537,Customer_9,63,Male,Gaya,Book,Education,5,33524.03,167620.15,2025,9,2,High_Revenue,Senior,September,Tuesday,Medium_Spender
Ord100660,2025-01-13,Cust5154,Customer_453,20,Male,Mumbai,Book,Education,2,38065.84,76131.68,2025,1,13,Medium_Revenue,Young Adult,January,Monday,Medium_Spender
Ord100661,2025-09-13,Cust9614,Customer_235,23,Male,Bengaluru,Shoes,Fashion,10,8465.62,84656.2,2025,9,13,Medium_Revenue,Young Adult,September,Saturday,Medium_Spender
Ord100662,2025-09-17,Cust8300,Customer_242,44,Female,Hyderabad,Rice,Grocery,9,1610.18,14491.62,2025,9,17,Low_Revenue,Adult,September,Wednesday,Low_Spender
Ord100663,2025-07-20,Cust1673,Customer_103,18,Male,Gaya,Rice,Grocery,5,35120.83,175604.15,2025,7,20,High_Revenue,Youth,July,Sunday,Medium_Spender
Ord100664,2025-07-07,Cust7016,Customer_88,33,Female,Pune,Chair,Furniture,6,30775.74,184654.44,2025,7,7,High_Revenue,Young Adult,July,Monday,High_Spender
Ord100665,2025-07-04,Cust2672,Customer_324,27,Female,Pune,Laptop,Electronics,4,47796.53,191186.12,2025,7,4,High_Revenue,Young Adult,July,Friday,High_Spender
Ord100666,2025-12-15,Cust3237,Customer_341,48,Female,Kolkata,Rice,Grocery,7,38583.88,270087.16,2025,12,15,High_Revenue,Adult,December,Monday,High_Spender
Ord100667,2025-03-02,Cust2794,Customer_219,39,Male,Mumbai,Laptop,Electronics,6,38368.41,230210.46,2025,3,2,High_Revenue,Adult,March,Sunday,High_Spender
Ord100668,2025-03-22,Cust6684,Customer_426,59,Male,Bengaluru,Chair,Furniture,4,48299.85,193199.4,2025,3,22,High_Revenue,Senior,March,Saturday,High_Spender
Ord100669,2025-07-12,Cust3321,Customer_151,20,Female,Bengaluru,Laptop,Electronics,9,6889.29,62003.61,2025,7,12,Low_Revenue,Young Adult,July,Saturday,Low_Spender
Ord100670,2025-08-13,Cust2904,Customer_269,60,Female,Bengaluru,Shoes,Fashion,10,41268.06,412680.6,2025,8,13,High_Revenue,Senior,August,Wednesday,High_Spender
Ord100671,2025-07-16,Cust1681,Customer_160,60,Male,Delhi,Shoes,Fashion,5,28065.77,140328.85,2025,7,16,Medium_Revenue,Senior,July,Wednesday,Medium_Spender
Ord100672,2025-12-22,Cust7863,Customer_316,37,Female,Gaya,Chair,Furniture,8,25269.25,202154.0,2025,12,22,High_Revenue,Adult,December,Monday,High_Spender
Ord100673,2025-05-26,Cust2218,Customer_392,57,Male,Delhi,Chair,Furniture,2,31615.64,63231.28,2025,5,26,Low_Revenue,Senior,May,Monday,Low_Spender
Ord100674,2025-01-16,Cust6288,Customer_407,55,Male,Kolkata,Mobile,Electronics,1,17212.99,17212.99,2025,1,16,Low_Revenue,Adult,January,Thursday,Low_Spender
Ord100675,2025-11-20,Cust8502,Customer_220,47,Male,Patna,Laptop,Electronics,1,14756.18,14756.18,2025,11,20,Low_Revenue,Adult,November,Thursday,Low_Spender
Ord100676,2025-12-04,Cust1433,Customer_391,47,Female,Mumbai,Shoes,Fashion,5,21694.12,108470.6,2025,12,4,Medium_Revenue,Adult,December,Thursday,Medium_Spender
Ord100677,2025-07-21,Cust4997,Customer_371,31,Male,Hyderabad,Book,Education,8,5632.88,45063.04,2025,7,21,Low_Revenue,Young Adult,July,Monday,Low_Spender
Ord100678,2025-08-01,Cust2827,Customer_287,35,Male,Hyderabad,Book,Education,5,16961.15,84805.75,2025,8,1,Medium_Revenue,Young Adult,August,Friday,Medium_Spender
Ord100679,2025-05-30,Cust4559,Customer_466,57,Female,Bengaluru,Mobile,Electronics,3,17500.41,52501.23,2025,5,30,Low_Revenue,Senior,May,Friday,Low_Spender
Ord100680,2025-07-04,Cust7093,Customer_174,23,Male,Mumbai,Chair,Furniture,5,47401.02,237005.1,2025,7,4,High_Revenue,Young Adult,July,Friday,High_Spender
Ord100681,2025-07-07,Cust8364,Customer_325,21,Male,Hyderabad,Mobile,Electronics,7,12194.92,85364.44,2025,7,7,Medium_Revenue,Young Adult,July,Monday,Medium_Spender
Ord100682,2025-06-03,Cust3285,Customer_232,30,Female,Mumbai,Mobile,Electronics,8,49052.97,392423.76,2025,6,3,High_Revenue,Young Adult,June,Tuesday,High_Spender
Ord100683,2025-04-02,Cust1104,Customer_328,64,Female,Hyderabad,Book,Education,4,22686.59,90746.36,2025,4,2,Medium_Revenue,Senior,April,Wednesday,Medium_Spender
Ord100684,2025-02-08,Cust5155,Customer_165,57,Male,Bengaluru,Laptop,Electronics,5,34508.6,172543.0,2025,2,8,High_Revenue,Senior,February,Saturday,Medium_Spender
Ord100685,2025-10-24,Cust6082,Customer_105,53,Female,Mumbai,Laptop,Electronics,7,21599.35,151195.45,2025,10,24,Medium_Revenue,Adult,October,Friday,High_Spender
Ord100686,2025-12-06,Cust3966,Customer_338,47,Female,Hyderabad,Chair,Furniture,4,30019.56,120078.24,2025,12,6,Medium_Revenue,Adult,December,Saturday,Medium_Spender
Ord100687,2025-04-29,Cust2093,Customer_428,38,Female,Mumbai,Laptop,Electronics,5,24358.21,121791.05,2025,4,29,Medium_Revenue,Adult,April,Tuesday,Medium_Spender
Ord100688,2025-12-31,Cust9957,Customer_116,29,Female,Pune,Chair,Furniture,6,16639.76,99838.56,2025,12,31,Medium_Revenue,Young Adult,December,Wednesday,Medium_Spender
Ord100689,2025-11-13,Cust3682,Customer_132,56,Female,Kolkata,Book,Education,3,48276.39,144829.17,2025,11,13,Medium_Revenue,Senior,November,Thursday,Medium_Spender
Ord100690,2025-02-07,Cust4110,Customer_73,59,Female,Kolkata,Rice,Grocery,9,40069.01,360621.09,2025,2,7,High_Revenue,Senior,February,Friday,High_Spender
Ord100691,2025-08-03,Cust2597,Customer_354,22,Male,Kolkata,Mobile,Electronics,9,31937.15,287434.35,2025,8,3,High_Revenue,Young Adult,August,Sunday,High_Spender
Ord100692,2025-02-22,Cust8390,Customer_297,47,Female,Mumbai,Laptop,Electronics,7,40754.69,285282.83,2025,2,22,High_Revenue,Adult,February,Saturday,High_Spender
Ord100693,2025-12-09,Cust4270,Customer_266,30,Male,Kolkata,Book,Education,10,45877.49,458774.9,2025,12,9,High_Revenue,Young Adult,December,Tuesday,High_Spender
Ord100694,2025-06-22,Cust3138,Customer_440,30,Female,Mumbai,Rice,Grocery,5,20994.21,104971.05,2025,6,22,Medium_Revenue,Young Adult,June,Sunday,Medium_Spender
Ord100695,2025-11-30,Cust4602,Customer_150,26,Female,Pune,Chair,Furniture,2,3215.11,6430.22,2025,11,30,Low_Revenue,Young Adult,November,Sunday,Low_Spender
Ord100696,2025-11-11,Cust7631,Customer_115,62,Female,Gaya,Shoes,Fashion,4,26936.34,107745.36,2025,11,11,Medium_Revenue,Senior,November,Tuesday,Medium_Spender
Ord100697,2025-04-18,Cust8708,Customer_462,51,Female,Pune,Laptop,Electronics,9,29470.1,265230.9,2025,4,18,High_Revenue,Adult,April,Friday,High_Spender
Ord100698,2025-03-04,Cust7317,Customer_70,54,Female,Delhi,Book,Education,4,31076.31,124305.24,2025,3,4,Medium_Revenue,Adult,March,Tuesday,Medium_Spender
Ord100699,2025-07-06,Cust2644,Customer_222,24,Male,Pune,Chair,Furniture,4,43864.35,175457.4,2025,7,6,High_Revenue,Young Adult,July,Sunday,Medium_Spender
Ord100700,2025-05-20,Cust9674,Customer_232,41,Female,Mumbai,Mobile,Electronics,9,11808.33,106274.97,2025,5,20,Medium_Revenue,Adult,May,Tuesday,Medium_Spender
Ord100701,2025-09-01,Cust3078,Customer_230,22,Male,Gaya,Rice,Grocery,2,38128.32,76256.64,2025,9,1,Medium_Revenue,Young Adult,September,Monday,Medium_Spender
Ord100702,2025-07-31,Cust8962,Customer_440,30,Female,Kolkata,Book,Education,9,28222.97,254006.73,2025,7,31,High_Revenue,Young Adult,July,Thursday,High_Spender
Ord100703,2025-01-18,Cust7236,Customer_366,38,Male,Gaya,Book,Education,6,21720.56,130323.36,2025,1,18,Medium_Revenue,Adult,January,Saturday,Medium_Spender
Ord100704,2025-08-18,Cust4420,Customer_268,38,Male,Gaya,Chair,Furniture,3,4568.61,13705.83,2025,8,18,Low_Revenue,Adult,August,Monday,Low_Spender
Ord100705,2025-05-14,Cust6621,Customer_104,19,Female,Mumbai,Book,Education,3,11492.49,34477.47,2025,5,14,Low_Revenue,Young Adult,May,Wednesday,Low_Spender
Ord100706,2025-05-05,Cust8532,Customer_323,43,Female,Delhi,Chair,Furniture,3,23252.08,69756.24,2025,5,5,Medium_Revenue,Adult,May,Monday,Low_Spender
Ord100707,2025-11-19,Cust6658,Customer_274,60,Male,Patna,Book,Education,9,31686.77,285180.93,2025,11,19,High_Revenue,Senior,November,Wednesday,High_Spender
Ord100708,2025-10-06,Cust4742,Customer_177,21,Male,Kolkata,Laptop,Electronics,2,37278.21,74556.42,2025,10,6,Medium_Revenue,Young Adult,October,Monday,Low_Spender
Ord100709,2025-04-23,Cust2744,Customer_300,28,Male,Bengaluru,Laptop,Electronics,6,12680.8,76084.8,2025,4,23,Medium_Revenue,Young Adult,April,Wednesday,Medium_Spender
Ord100710,2025-05-24,Cust6870,Customer_53,51,Female,Hyderabad,Rice,Grocery,4,17704.67,70818.68,2025,5,24,Medium_Revenue,Adult,May,Saturday,Low_Spender
Ord100711,2025-01-07,Cust1175,Customer_472,20,Female,Gaya,Shoes,Fashion,5,22734.66,113673.3,2025,1,7,Medium_Revenue,Young Adult,January,Tuesday,Medium_Spender
Ord100712,2025-09-04,Cust3745,Customer_138,55,Female,Hyderabad,Laptop,Electronics,6,36277.76,217666.56,2025,9,4,High_Revenue,Adult,September,Thursday,High_Spender
Ord100713,2025-12-14,Cust6638,Customer_350,45,Male,Bengaluru,Shoes,Fashion,6,27885.58,167313.48,2025,12,14,High_Revenue,Adult,December,Sunday,Medium_Spender
Ord100714,2025-05-05,Cust4037,Customer_205,30,Male,Kolkata,Mobile,Electronics,10,47079.86,470798.6,2025,5,5,High_Revenue,Young Adult,May,Monday,High_Spender
Ord100715,2025-01-06,Cust8877,Customer_105,23,Female,Kolkata,Book,Education,2,30201.81,60403.62,2025,1,6,Low_Revenue,Young Adult,January,Monday,Low_Spender
Ord100716,2025-02-08,Cust6096,Customer_53,51,Female,Patna,Shoes,Fashion,6,32890.28,197341.68,2025,2,8,High_Revenue,Adult,February,Saturday,High_Spender
Ord100717,2025-02-24,Cust7371,Customer_463,38,Female,Bengaluru,Mobile,Electronics,1,39342.98,39342.98,2025,2,24,Low_Revenue,Adult,February,Monday,Low_Spender
Ord100718,2025-02-27,Cust4532,Customer_68,52,Male,Pune,Shoes,Fashion,5,42114.22,210571.1,2025,2,27,High_Revenue,Adult,February,Thursday,High_Spender
Ord100719,2025-09-13,Cust6697,Customer_137,26,Male,Pune,Chair,Furniture,5,15011.99,75059.95,2025,9,13,Medium_Revenue,Young Adult,September,Saturday,Medium_Spender
Ord100050,2025-11-06,Cust7824,Customer_190,31,Female,Mumbai,Rice,Grocery,4,42642.59,170570.36,2025,11,6,High_Revenue,Young Adult,November,Thursday,High_Spender
Ord100721,2025-09-14,Cust7615,Customer_277,37,Male,Patna,Rice,Grocery,6,27168.79,163012.74,2025,9,14,Medium_Revenue,Adult,September,Sunday,Medium_Spender
Ord100722,2025-08-13,Cust8431,Customer_90,28,Male,Delhi,Rice,Grocery,7,31567.62,220973.34,2025,8,13,High_Revenue,Young Adult,August,Wednesday,High_Spender
Ord100723,2025-11-28,Cust8657,Customer_495,58,Female,Delhi,Laptop,Electronics,10,44401.64,444016.4,2025,11,28,High_Revenue,Senior,November,Friday,High_Spender
Ord100724,2025-01-28,Cust6762,Customer_235,47,Male,Delhi,Rice,Grocery,2,5467.01,10934.02,2025,1,28,Low_Revenue,Adult,January,Tuesday,Low_Spender
Ord100725,2025-10-10,Cust5477,Customer_249,37,Female,Kolkata,Laptop,Electronics,7,40635.52,284448.64,2025,10,10,High_Revenue,Adult,October,Friday,High_Spender
Ord100726,2025-07-06,Cust8338,Customer_90,38,Male,Pune,Shoes,Fashion,7,26916.23,188413.61,2025,7,6,High_Revenue,Adult,July,Sunday,High_Spender
Ord100727,2025-09-29,Cust3850,Customer_163,27,Female,Kolkata,Chair,Furniture,5,24409.5,122047.5,2025,9,29,Medium_Revenue,Young Adult,September,Monday,Medium_Spender
Ord100728,2025-10-11,Cust8017,Customer_371,37,Male,Patna,Chair,Furniture,10,19600.31,196003.1,2025,10,11,High_Revenue,Adult,October,Saturday,High_Spender
Ord100729,2025-07-30,Cust5295,Customer_223,58,Female,Kolkata,Book,Education,3,40119.65,120358.95,2025,7,30,Medium_Revenue,Senior,July,Wednesday,Medium_Spender
Ord100730,2025-01-05,Cust4553,Customer_489,44,Female,Kolkata,Chair,Furniture,5,33187.56,165937.8,2025,1,5,High_Revenue,Adult,January,Sunday,Medium_Spender
Ord100731,2025-06-30,Cust1269,Customer_423,22,Female,Gaya,Book,Education,3,26807.04,80421.12,2025,6,30,Medium_Revenue,Young Adult,June,Monday,Medium_Spender
Ord100732,2025-01-09,Cust6578,Customer_194,64,Female,Hyderabad,Shoes,Fashion,1,19202.88,19202.88,2025,1,9,Low_Revenue,Senior,January,Thursday,Low_Spender
Ord100733,2025-02-13,Cust2832,Customer_204,22,Male,Pune,Chair,Furniture,6,27085.46,162512.76,2025,2,13,Medium_Revenue,Young Adult,February,Thursday,Medium_Spender
Ord100734,2025-03-07,Cust8314,Customer_440,28,Female,Gaya,Chair,Furniture,3,24462.54,73387.62,2025,3,7,Medium_Revenue,Young Adult,March,Friday,Low_Spender
Ord100735,2025-01-27,Cust7026,Customer_317,28,Male,Bengaluru,Rice,Grocery,6,25359.39,152156.34,2025,1,27,Medium_Revenue,Young Adult,January,Monday,High_Spender
Ord100736,2025-09-23,Cust2793,Customer_462,32,Female,Gaya,Mobile,Electronics,6,19210.66,115263.96,2025,9,23,Medium_Revenue,Young Adult,September,Tuesday,Medium_Spender
Ord100737,2025-02-27,Cust7522,Customer_322,53,Female,Kolkata,Rice,Grocery,5,414.13,2070.65,2025,2,27,Low_Revenue,Adult,February,Thursday,Low_Spender
Ord100738,2025-12-29,Cust1987,Customer_35,24,Male,Kolkata,Laptop,Electronics,6,9761.46,58568.76,2025,12,29,Low_Revenue,Young Adult,December,Monday,Low_Spender
Ord100739,2025-12-17,Cust9414,Customer_359,61,Female,Hyderabad,Rice,Grocery,4,19284.6,77138.4,2025,12,17,Medium_Revenue,Senior,December,Wednesday,Medium_Spender
Ord100740,2025-07-13,Cust2589,Customer_426,49,Male,Delhi,Laptop,Electronics,4,21098.23,84392.92,2025,7,13,Medium_Revenue,Adult,July,Sunday,Medium_Spender
Ord100741,2025-09-30,Cust8851,Customer_118,64,Male,Kolkata,Chair,Furniture,2,1876.89,3753.78,2025,9,30,Low_Revenue,Senior,September,Tuesday,Low_Spender
Ord100742,2025-10-31,Cust4103,Customer_454,33,Male,Pune,Rice,Grocery,7,9084.03,63588.21,2025,10,31,Low_Revenue,Young Adult,October,Friday,Low_Spender
Ord100743,2025-03-09,Cust2138,Customer_303,42,Female,Gaya,Rice,Grocery,3,45959.58,137878.74,2025,3,9,Medium_Revenue,Adult,March,Sunday,Medium_Spender
Ord100744,2025-09-11,Cust9645,Customer_238,29,Male,Pune,Chair,Furniture,8,8692.39,69539.12,2025,9,11,Medium_Revenue,Young Adult,September,Thursday,Medium_Spender
Ord100745,2025-11-27,Cust5624,Customer_25,22,Male,Patna,Laptop,Electronics,7,45703.28,319922.96,2025,11,27,High_Revenue,Young Adult,November,Thursday,High_Spender
Ord100746,2025-11-13,Cust9518,Customer_192,22,Male,Pune,Mobile,Electronics,4,30973.53,123894.12,2025,11,13,Medium_Revenue,Young Adult,November,Thursday,Medium_Spender
Ord100747,2025-01-04,Cust9339,Customer_127,55,Male,Patna,Chair,Furniture,5,49147.41,245737.05,2025,1,4,High_Revenue,Adult,January,Saturday,High_Spender
Ord100748,2025-04-22,Cust9465,Customer_274,57,Male,Gaya,Laptop,Electronics,10,17533.55,175335.5,2025,4,22,High_Revenue,Senior,April,Tuesday,High_Spender
Ord100749,2025-04-23,Cust6348,Customer_412,22,Female,Kolkata,Laptop,Electronics,5,18457.22,92286.1,2025,4,23,Medium_Revenue,Young Adult,April,Wednesday,Medium_Spender
Ord100750,2025-07-18,Cust3730,Customer_273,41,Female,Patna,Chair,Furniture,10,43808.06,438080.6,2025,7,18,High_Revenue,Adult,July,Friday,High_Spender
Ord100751,2025-01-11,Cust8058,Customer_273,60,Female,Pune,Book,Education,6,24375.93,146255.58,2025,1,11,Medium_Revenue,Senior,January,Saturday,Medium_Spender
Ord100752,2025-03-12,Cust2921,Customer_420,27,Male,Patna,Shoes,Fashion,4,34969.02,139876.08,2025,3,12,Medium_Revenue,Young Adult,March,Wednesday,Medium_Spender
Ord100753,2025-09-19,Cust9650,Customer_361,33,Female,Hyderabad,Book,Education,1,17299.04,17299.04,2025,9,19,Low_Revenue,Young Adult,September,Friday,Low_Spender
Ord100754,2025-01-24,Cust2604,Customer_356,40,Male,Kolkata,Mobile,Electronics,5,10274.45,51372.25,2025,1,24,Low_Revenue,Adult,January,Friday,Low_Spender
Ord100755,2025-11-19,Cust9651,Customer_461,60,Female,Delhi,Book,Education,10,24270.17,242701.7,2025,11,19,High_Revenue,Senior,November,Wednesday,High_Spender
Ord100756,2025-12-20,Cust1637,Customer_70,59,Male,Patna,Rice,Grocery,10,2066.93,20669.3,2025,12,20,Low_Revenue,Senior,December,Saturday,Low_Spender
Ord100757,2025-05-08,Cust9515,Customer_52,29,Female,Kolkata,Chair,Furniture,10,13304.47,133044.7,2025,5,8,Medium_Revenue,Young Adult,May,Thursday,Medium_Spender
Ord100758,2025-11-02,Cust7173,Customer_44,21,Male,Hyderabad,Mobile,Electronics,5,9442.5,47212.5,2025,11,2,Low_Revenue,Young Adult,November,Sunday,Low_Spender
Ord100759,2025-06-04,Cust6279,Customer_97,21,Female,Kolkata,Mobile,Electronics,10,25698.62,256986.2,2025,6,4,High_Revenue,Young Adult,June,Wednesday,High_Spender
Ord100760,2025-12-27,Cust2867,Customer_221,61,Male,Hyderabad,Shoes,Fashion,8,32219.95,257759.6,2025,12,27,High_Revenue,Senior,December,Saturday,High_Spender
Ord100761,2025-10-02,Cust3851,Customer_487,59,Male,Delhi,Laptop,Electronics,2,14931.2,29862.4,2025,10,2,Low_Revenue,Senior,October,Thursday,Low_Spender
Ord100762,2025-12-07,Cust8729,Customer_72,48,Male,Kolkata,Chair,Furniture,4,40783.14,163132.56,2025,12,7,High_Revenue,Adult,December,Sunday,Medium_Spender
Ord100763,2025-05-01,Cust3580,Customer_60,56,Female,Gaya,Laptop,Electronics,5,17824.96,89124.8,2025,5,1,Medium_Revenue,Senior,May,Thursday,Medium_Spender
Ord100764,2025-10-13,Cust4706,Customer_200,32,Male,Bengaluru,Laptop,Electronics,10,49217.41,492174.1,2025,10,13,High_Revenue,Young Adult,October,Monday,High_Spender
Ord100765,2025-07-05,Cust8834,Customer_413,61,Female,Mumbai,Rice,Grocery,2,36631.23,73262.46,2025,7,5,Medium_Revenue,Senior,July,Saturday,Low_Spender
